     31   1   3 2459357.75488964  1.000        307.84404    16.3457  3.275    22.8782   3.0   3.0  10.0   3.0   373.177   272.850    -1.000    -1.000 0        435.38721    19.4011  1.997   4.0   4.0   6.0   9.0   387.793   262.016   101.707   102.012 0        452.05286    19.2252  3.094   4.0   4.0   6.0  12.0   480.982   246.215     0.000     0.000 0        438.55068    17.8913  3.418   5.0   5.0   8.0  14.0   388.784   371.328   103.266   103.413 0         -65.85321   361.177   263.850   390.321   148.141    -1.000    -1.000  13.0 occCebrionnes_Olsen_000032.fits                      22022.46449590
     32   1   3 2459357.75489010  1.000        273.11111    15.0871  2.261    23.1053   3.0   3.0  10.0   3.0   373.851   272.292    -1.000    -1.000 0        452.02020    19.3536  1.980   4.0   4.0   6.0   9.0   387.746   262.014    -1.000    -1.000 0        399.14602    18.2732  2.502   4.0   4.0   6.0  12.0   481.175   246.129    65.460    65.411 0        503.45468    19.7451  3.497   5.0   5.0   8.0  14.0   389.283   370.471    71.409    71.312 0         -14.66667   361.851   263.292   390.134   148.225    -1.000    -1.000  13.0 occCebrionnes_Olsen_000033.fits                      22022.50448763
     33   1   3 2459357.75489057  1.000        278.37037    15.5771  2.163    28.5398   3.0   3.0  10.0   3.0   373.644   272.061    60.952    61.339 0        441.27027    19.8561  2.480   4.0   4.0   6.0   9.0   387.741   261.859    -1.000    -1.000 0        392.11700    18.2791  2.539   4.0   4.0   6.0  12.0   481.188   246.119    65.447    65.360 0        504.42900    20.4611  3.663   5.0   5.0   8.0  14.0   389.282   370.493    72.773    72.774 0          -8.18519   361.644   263.061   390.177   148.184    -1.000    -1.000  13.0 occCebrionnes_Olsen_000034.fits                      22022.54548520
     34   1   3 2459357.75489105  1.000        280.66667    15.5661  2.205    27.4463   3.0   3.0  10.0   3.0   373.638   272.042    62.051    61.956 0        452.05405    20.1069  1.983   4.0   4.0   6.0   9.0   387.983   261.991    -1.000    -1.000 0        393.22075    18.1821  2.775   4.0   4.0   6.0  12.0   481.179   246.135    49.806    49.656 0        480.08308    19.4151  3.334   5.0   5.0   8.0  14.0   389.312   370.442    71.230    71.272 0           8.00000   361.638   263.042   390.135   148.191    -1.000    -1.000  13.0 occCebrionnes_Olsen_000035.fits                      22022.58648276
     35   1   3 2459357.75489152  1.000        288.12727    15.4834  2.121    25.6176   3.0   3.0  10.0   3.0   373.837   271.917    -1.000    -1.000 0        435.38255    19.6191  1.946   4.0   4.0   6.0   9.0   388.031   261.857    -1.000    -1.000 0        418.30531    18.7771  2.507   4.0   4.0   6.0  12.0   481.173   246.078    57.072    57.136 0        497.17798    19.9555  3.540   5.0   5.0   8.0  14.0   389.289   370.455    71.714    71.720 0         -19.10909   361.837   262.917   390.166   148.127    -1.000    -1.000  13.0 occCebrionnes_Olsen_000036.fits                      22022.62748033
     36   1   3 2459357.75489200  1.000        316.55556    16.3260  2.645    22.6271   3.0   3.0  10.0   3.0   373.571   272.808   175.785   175.920 0        487.55892    20.1039  2.330   4.0   4.0   6.0   9.0   388.835   262.197    -1.000    -1.000 0        420.13717    18.4518  3.138   4.0   4.0   6.0  12.0   481.935   246.816    -1.000    -1.000 0        535.48411    21.3980  3.262   5.0   5.0   8.0  14.0   389.435   371.067   113.437   113.203 0           9.55556   361.571   263.808   390.936   148.959    82.570    82.570  13.0 occCebrionnes_Olsen_000037.fits                      22022.66851813
     37   1   3 2459357.75489246  1.000        331.92793    16.9839  2.642    23.0799   3.0   3.0  10.0   3.0   373.378   272.719    -1.000    -1.000 0        473.24161    19.8717  2.283   4.0   4.0   6.0   9.0   388.725   262.187    84.030    84.037 0        422.22517    18.6367  3.634   4.0   4.0   6.0  12.0   481.804   246.845     0.000     0.000 0        529.66415    21.3025  3.171   5.0   5.0   8.0  14.0   389.446   371.113   108.956   108.637 0           8.13514   361.378   263.719   390.934   148.954    82.150    82.150  13.0 occCebrionnes_Olsen_000038.fits                      22022.70850986
     38   1   3 2459357.75489293  1.000        319.88889    16.6589  2.654    23.3065   3.0   3.0  10.0   3.0   373.532   272.953    -1.000    -1.000 0        494.68227    20.6652  2.314   4.0   4.0   6.0   9.0   388.814   262.197    -1.000    -1.000 0        411.38190    18.2331  3.421   4.0   4.0   6.0  12.0   481.798   246.761    -1.000    -1.000 0        549.37670    21.8236  3.373   5.0   5.0   8.0  14.0   389.412   371.071   107.821   107.571 0           5.03704   361.532   263.953   390.936   148.956    81.882    81.836  13.0 occCebrionnes_Olsen_000039.fits                      22022.74950743
     39   1   3 2459357.75489341  1.000        322.35780    16.8355  2.405    22.7518   3.0   3.0  10.0   3.0   373.600   272.875   217.056   215.927 0        491.40940    20.4943  2.409   4.0   4.0   6.0   9.0   388.915   262.417    -1.000    -1.000 0        428.88938    18.5618  3.459   4.0   4.0   6.0  12.0   481.918   246.823    -1.000    -1.000 0        538.96218    21.6093  3.263   5.0   5.0   8.0  14.0   389.424   371.100   106.206   105.771 0          12.92661   361.600   263.875   390.944   148.956    81.311    81.311  13.0 occCebrionnes_Olsen_000040.fits                      22022.79050499
     40   1   3 2459357.75489388  1.000        277.40741    15.3996  3.196    17.1635   3.0   3.0  10.0   3.0   374.213   272.425    -1.000    -1.000 0        456.66443    19.2853  2.840   4.0   4.0   6.0   9.0   388.259   262.244    -1.000    -1.000 0        436.81319    19.3423  3.131   4.0   4.0   6.0  12.0   481.355   245.718   134.390   134.142 0        553.58182    21.9252  3.814   5.0   5.0   8.0  14.0   389.633   370.113   108.917   109.152 0           6.14815   362.213   263.425   390.839   147.969    -1.000    -1.000  13.0 occCebrionnes_Olsen_000041.fits                      22022.83150256
